Сектор на 135.5 градусов, дистанция 2 единицы 
Юнит0, позиция(-100, -66), направление(-33, -59)
Юнит916, позиция(-87, -45), направление(-78, -96)
Юнит917, позиция(-40, -16), направление(-27, -38)
Юнит918, позиция(-78, -3), направление(-47, -78)
Юнит919, позиция(-94, -83), направление(-63, -50)
Юнит920, позиция(-64, -95), направление(-3, -69)
Юнит921, позиция(-2, -10), направление(-1, -43)
Юнит922, позиция(-8, -16), направление(-53, -15)
Юнит923, позиция(-72, -45), направление(-4, -75)
Юнит924, позиция(-5, -72), направление(-58, -62)
Юнит925, позиция(-33, -94), направление(-63, -58)
Юнит926, позиция(-54, -95), направление(-7, -47)
Юнит927, позиция(-35, -46), направление(-76, -91)
Юнит928, позиция(-8, -91), направление(-94, -61)
Юнит929, позиция(-39, -64), направление(-25, -1)
Юнит930, позиция(-73, -87), направление(-82, -53)
Юнит931, позиция(-59, -91), направление(-4, -88)
Юнит932, позиция(-85, -66), направление(-10, -70)
Юнит933, позиция(-56, -34), направление(-77, -14)
Юнит934, позиция(-7, -84), направление(-63, -64)
Юнит935, позиция(-23, -56), направление(-29, -51)
Юнит936, позиция(-15, -10), направление(-100, -15)
Юнит937, позиция(-94, -32), направление(-82, -75)
Юнит938, позиция(-75, -59), направление(-92, -71)
Юнит939, позиция(-30, -84), направление(-20, -64)
Юнит940, позиция(-64, -72), направление(-53, -16)
Юнит941, позиция(-36, -77), направление(-100, -96)
Юнит942, позиция(-96, -50), направление(-60, -89)
Юнит943, позиция(-30, -59), направление(-34, -17)
Юнит944, позиция(-44, -12), направление(-94, -55)
Юнит945, позиция(-22, -43), направление(-34, -93)
Юнит946, позиция(-9, -45), направление(-26, -1)
Юнит947, позиция(-4, -42), направление(-68, -10)
Юнит948, позиция(-93, -33), направление(-10, -83)
Юнит949, позиция(-98, -38), направление(-54, -66)
Юнит950, позиция(-94, -5), направление(-74, -61)
Юнит951, позиция(-21, -14), направление(-50, -86)
Юнит952, позиция(-99, -21), направление(-78, -24)
Юнит953, позиция(-43, -36), направление(-24, -88)
Юнит954, позиция(-56, -88), направление(-62, -30)
Юнит955, позиция(-57, -100), направление(-20, -39)
Юнит956, позиция(-61, -53), направление(-39, -44)
Юнит957, позиция(-21, -48), направление(-10, -92)
Юнит958, позиция(-16, -93), направление(-81, -82)
Юнит959, позиция(-87, -25), направление(-23, -53)
Юнит960, позиция(-61, -58), направление(-29, -91)
Юнит961, позиция(-66, -99), направление(-79, -64)
Юнит962, позиция(-31, -64), направление(-42, -71)
Юнит963, позиция(-98, -2), направление(-96, -3)
Юнит964, позиция(-35, -68), направление(-62, -95)
Юнит965, позиция(-77, -21), направление(-19, -84)
Юнит966, позиция(-18, -87), направление(-29, -73)
Юнит967, позиция(-81, -12), направление(-84, -60)
Юнит968, позиция(-49, -41), направление(-87, -11)
Юнит969, позиция(-62, -36), направление(-17, -29)
Юнит970, позиция(-99, -41), направление(-16, -88)
Юнит971, позиция(-86, -41), направление(-67, -26)
Юнит972, позиция(-59, -78), направление(-5, -51)
Юнит973, позиция(-35, -48), направление(-23, -84)
Юнит974, позиция(-33, -90), направление(-62, -9)
Юнит975, позиция(-78, -76), направление(-13, -45)
Юнит976, позиция(-96, -52), направление(-59, -61)
Юнит977, позиция(-28, -59), направление(-32, -66)
Юнит978, позиция(-63, -24), направление(-26, -32)
Юнит979, позиция(-82, -55), направление(-59, -67)
Юнит980, позиция(-54, -48), направление(-26, -85)
Юнит981, позиция(-19, -34), направление(-76, -44)
Юнит982, позиция(-4, -66), направление(-60, -56)
Юнит983, позиция(-82, -95), направление(-73, -24)
Юнит984, позиция(-9, -35), направление(-59, -9)
Юнит985, позиция(-83, -100), направление(-41, -29)
Юнит986, позиция(-36, -76), направление(-57, -84)
Юнит987, позиция(-34, -98), направление(-43, -95)
Юнит988, позиция(-11, -68), направление(-54, -25)
Юнит989, позиция(-48, -97), направление(-55, -54)
Юнит990, позиция(-16, -47), направление(-74, -99)
Юнит991, позиция(-54, -95), направление(-50, -51)
Юнит992, позиция(-5, -64), направление(-30, -75)
Юнит993, позиция(-44, -68), направление(-77, -7)
Юнит994, позиция(-8, -24), направление(-90, -4)
Юнит995, позиция(-48, -5), направление(-10, -50)
Юнит996, позиция(-39, -64), направление(-85, -50)
Юнит997, позиция(-66, -71), направление(-16, -40)
Юнит998, позиция(-64, -94), направление(-18, -50)
Юнит999, позиция(-18, -83), направление(-10, -16)
Юнит1000, позиция(-75, -12), направление(-84, -34)
Юнит1001, позиция(-18, -50), направление(-90, -99)
Юнит1002, позиция(-46, -62), направление(-7, -79)
Юнит1003, позиция(-62, -20), направление(-5, -7)
Юнит1004, позиция(-17, -55), направление(-80, -33)
Юнит1005, позиция(-10, -67), направление(-4, -35)
Юнит1006, позиция(-17, -61), направление(-11, -68)
Юнит1007, позиция(-21, -47), направление(-71, -83)
Юнит1008, позиция(-55, -48), направление(-100, -87)
Юнит1009, позиция(-37, -82), направление(-49, -39)
Юнит1010, позиция(-24, -46), направление(-93, -87)
Юнит1011, позиция(-36, -71), направление(-89, -83)
Юнит1012, позиция(-2, -58), направление(-69, -34)
Юнит1013, позиция(-43, -13), направление(-45, -78)
Юнит1014, позиция(-90, -38), направление(-36, -42)
Юнит1015, позиция(-35, -20), направление(-35, -54)
Юнит1016, позиция(-58, -3), направление(-60, -54)
Юнит1017, позиция(-30, -16), направление(-6, -36)
Юнит1018, позиция(-94, -94), направление(-100, -85)
Юнит1019, позиция(-89, -67), направление(-4, -98)
Юнит1020, позиция(-25, -55), направление(-85, -33)
Юнит1021, позиция(-21, -81), направление(-52, -46)
Юнит1022, позиция(-3, -8), направление(-79, -12)
Юнит1023, позиция(-29, -48), направление(-91, -3)
Юнит1024, позиция(-3, -41), направление(-78, -42)
Юнит1025, позиция(-80, -80), направление(-1, -1)
Юнит1026, позиция(-85, -88), направление(-16, -64)
Юнит1027, позиция(-1, -59), направление(-15, -47)
Юнит1028, позиция(-31, -56), направление(-92, -33)
Юнит1029, позиция(-93, -92), направление(-21, -19)
Юнит1030, позиция(-25, -51), направление(-94, -41)
Юнит1031, позиция(-26, -93), направление(-76, -74)
Юнит1032, позиция(-55, -54), направление(-72, -16)
Юнит1033, позиция(-32, -51), направление(-86, -19)
Юнит1034, позиция(-96, -7), направление(-93, -62)
Юнит1035, позиция(-45, -83), направление(-3, -95)
Юнит1036, позиция(-3, -67), направление(-57, -59)
Юнит1037, позиция(-67, -45), направление(-64, -21)
Юнит1038, позиция(-96, -48), направление(-70, -46)
Юнит1039, позиция(-46, -30), направление(-12, -21)
Юнит1040, позиция(-85, -99), направление(-24, -28)
Юнит1041, позиция(-25, -20), направление(-69, -14)
Юнит1042, позиция(-43, -62), направление(-86, -40)
Юнит1043, позиция(-53, -19), направление(-62, -10)
Юнит1044, позиция(-69, -30), направление(-82, -58)
Юнит1045, позиция(-10, -19), направление(-81, -39)
Юнит1046, позиция(-98, -37), направление(-28, -67)
Юнит1047, позиция(-2, -79), направление(-72, -98)
Юнит1048, позиция(-78, -94), направление(-55, -53)
Юнит1049, позиция(-56, -23), направление(-6, -14)
Юнит1050, позиция(-15, -60), направление(-53, -17)
Юнит1051, позиция(-47, -63), направление(-77, -36)
Юнит1052, позиция(-34, -45), направление(-70, -32)
Юнит1053, позиция(-82, -44), направление(-88, -42)
Юнит1054, позиция(-94, -24), направление(-58, -99)
Юнит1055, позиция(-30, -77), направление(-16, -98)
Юнит1056, позиция(-89, -25), направление(-50, -88)
Юнит1057, позиция(-80, -12), направление(-5, -50)
Юнит1058, позиция(-8, -2), направление(-17, -99)
Юнит1059, позиция(-13, -55), направление(-16, -52)
Юнит1060, позиция(-41, -42), направление(-57, -38)
Юнит1061, позиция(-68, -28), направление(-84, -29)
Юнит1062, позиция(-85, -12), направление(-17, -59)
Юнит1063, позиция(-61, -2), направление(-84, -24)
Юнит1064, позиция(-54, -3), направление(-95, -17)
Юнит1065, позиция(-13, -83), направление(-25, -31)
Юнит1066, позиция(-65, -58), направление(-70, -80)
Юнит1067, позиция(-27, -20), направление(-27, -11)
Юнит1068, позиция(-15, -19), направление(-14, -23)
Юнит1069, позиция(-15, -21), направление(-55, -78)
Юнит1070, позиция(-17, -65), направление(-65, -87)
Юнит1071, позиция(-15, -52), направление(-4, -14)
Юнит1072, позиция(-18, -40), направление(-79, -48)
Юнит1073, позиция(-64, -81), направление(-12, -64)
Юнит1074, позиция(-2, -22), направление(-35, -8)
Юнит1075, позиция(-24, -89), направление(-14, -4)
Юнит1076, позиция(-55, -98), направление(-79, -53)
Юнит1077, позиция(-28, -61), направление(-36, -98)
Юнит1078, позиция(-46, -80), направление(-30, -43)
Юнит1079, позиция(-9, -2), направление(-20, -41)
Юнит1080, позиция(-33, -9), направление(-90, -40)
Юнит1081, позиция(-1, -64), направление(-25, -67)
Юнит1082, позиция(-44, -24), направление(-10, -25)
Юнит1083, позиция(-33, -14), направление(-97, -28)
Юнит1084, позиция(-34, -5), направление(-58, -85)
Юнит1085, позиция(-2, -63), направление(-14, -44)
Юнит1086, позиция(-35, -15), направление(-36, -74)
Юнит1087, позиция(-86, -40), направление(-60, -92)
Юнит1088, позиция(-62, -48), направление(-88, -46)
Юнит1089, позиция(-51, -70), направление(-75, -94)
Юнит1090, позиция(-62, -87), направление(-21, -21)
Юнит1091, позиция(-9, -55), направление(-79, -83)
Юнит1092, позиция(-35, -92), направление(-61, -31)
Юнит1093, позиция(-30, -19), направление(-27, -38)
Юнит1094, позиция(-92, -92), направление(-47, -53)
Юнит1095, позиция(-11, -34), направление(-71, -85)
Юнит1096, позиция(-41, -59), направление(-29, -37)
Юнит1097, позиция(-34, -86), направление(-28, -69)
Юнит1098, позиция(-1, -32), направление(-30, -12)
Юнит1099, позиция(-64, -56), направление(-50, -45)
Юнит1100, позиция(-87, -73), направление(-94, -22)
Юнит1101, позиция(-27, -73), направление(-29, -77)
Юнит1102, позиция(-98, -66), направление(-27, -39)
Юнит1103, позиция(-47, -37), направление(-83, -13)
Юнит1104, позиция(-87, -5), направление(-5, -74)
Юнит1105, позиция(-95, -41), направление(-30, -94)
Юнит1106, позиция(-48, -77), направление(-67, -4)
Юнит1107, позиция(-7, -74), направление(-81, -21)
Юнит1108, позиция(-56, -29), направление(-35, -15)
Юнит1109, позиция(-1, -13), направление(-29, -93)
Юнит1110, позиция(-48, -85), направление(-4, -81)
Юнит1111, позиция(-10, -43), направление(-47, -8)
Юнит1112, позиция(-91, -14), направление(-43, -41)
Юнит1113, позиция(-41, -81), направление(-14, -35)
Юнит1114, позиция(-99, -72), направление(-65, -87)
Юнит1115, позиция(-69, -44), направление(-31, -32)
Юнит1116, позиция(-57, -5), направление(-26, -22)
Юнит1117, позиция(-89, -76), направление(-84, -26)
Юнит1118, позиция(-43, -29), направление(-78, -15)
Юнит1119, позиция(-17, -62), направление(-26, -5)
Юнит1120, позиция(-17, -78), направление(-5, -42)
Юнит1121, позиция(-100, -68), направление(-97, -69)
Юнит1122, позиция(-95, -92), направление(-20, -10)
Юнит1123, позиция(-43, -82), направление(-42, -98)
Юнит1124, позиция(-44, -72), направление(-80, -39)
Юнит1125, позиция(-18, -8), направление(-68, -87)
Юнит1126, позиция(-26, -42), направление(-80, -33)
Юнит1127, позиция(-36, -17), направление(-6, -13)
Юнит1128, позиция(-10, -54), направление(-86, -36)
Юнит1129, позиция(-33, -37), направление(-45, -75)
Юнит1130, позиция(-20, -81), направление(-69, -8)
Юнит1131, позиция(-80, -52), направление(-72, -82)
Юнит1132, позиция(-13, -34), направление(-9, -21)
Юнит1133, позиция(-41, -75), направление(-74, -92)
Юнит1134, позиция(-86, -65), направление(-80, -82)
Юнит1135, позиция(-66, -44), направление(-53, -44)
Юнит1136, позиция(-22, -92), направление(-49, -40)
Юнит1137, позиция(-24, -76), направление(-11, -6)
Юнит1138, позиция(-28, -11), направление(-10, -6)
Юнит1139, позиция(-56, -98), направление(-99, -81)
Юнит1140, позиция(-73, -91), направление(-61, -77)
Юнит1141, позиция(-73, -84), направление(-14, -63)
Юнит1142, позиция(-86, -1), направление(-77, -31)
Юнит1143, позиция(-31, -64), направление(-56, -85)
Юнит1144, позиция(-48, -42), направление(-24, -22)
Юнит1145, позиция(-12, -85), направление(-63, -54)
Юнит1146, позиция(-26, -18), направление(-12, -84)
Юнит1147, позиция(-44, -44), направление(-85, -67)
Юнит1148, позиция(-71, -76), направление(-84, -38)
Юнит1149, позиция(-51, -28), направление(-16, -58)
Юнит1150, позиция(-98, -18), направление(-74, -4)
Юнит1151, позиция(-48, -35), направление(-84, -25)
Юнит1152, позиция(-56, -83), направление(-45, -41)
Юнит1153, позиция(-1, -76), направление(-57, -46)
Юнит1154, позиция(-87, -67), направление(-79, -78)
Юнит1155, позиция(-40, -27), направление(-7, -83)
Юнит1156, позиция(-99, -15), направление(-26, -25)
Юнит1157, позиция(-74, -5), направление(-92, -78)
Юнит1158, позиция(-71, -12), направление(-9, -80)
Юнит1159, позиция(-92, -7), направление(-23, -28)
Юнит1160, позиция(-63, -24), направление(-78, -46)
Юнит1161, позиция(-88, -10), направление(-97, -84)
Юнит1162, позиция(-1, -21), направление(-47, -11)
Юнит1163, позиция(-31, -98), направление(-98, -78)
Юнит1164, позиция(-62, -66), направление(-71, -46)
Юнит1165, позиция(-66, -37), направление(-74, -26)
Юнит1166, позиция(-97, -47), направление(-52, -28)
Юнит1167, позиция(-63, -67), направление(-82, -93)
Юнит1168, позиция(-56, -39), направление(-21, -5)
Юнит1169, позиция(-24, -93), направление(-39, -41)
Юнит1170, позиция(-28, -8), направление(-55, -28)
Юнит1171, позиция(-65, -89), направление(-4, -72)
Юнит1172, позиция(-68, -84), направление(-71, -65)
Юнит1173, позиция(-80, -51), направление(-42, -44)
Юнит1174, позиция(-74, -80), направление(-76, -4)
Юнит1175, позиция(-26, -55), направление(-17, -94)
Юнит1176, позиция(-36, -62), направление(-12, -9)
Юнит1177, позиция(-58, -47), направление(-23, -96)
Юнит1178, позиция(-75, -48), направление(-77, -96)
Юнит1179, позиция(-51, -76), направление(-58, -89)
Юнит1180, позиция(-72, -54), направление(-10, -65)
Юнит1181, позиция(-91, -59), направление(-96, -45)
Юнит1182, позиция(-17, -98), направление(-21, -19)
Юнит1183, позиция(-1, -88), направление(-68, -8)
Юнит1184, позиция(-10, -95), направление(-53, -39)
Юнит1185, позиция(-61, -72), направление(-41, -31)
Юнит1186, позиция(-22, -29), направление(-20, -72)
Юнит1187, позиция(-56, -52), направление(-44, -60)
Юнит1188, позиция(-2, -90), направление(-75, -55)
Юнит1189, позиция(-36, -85), направление(-20, -84)
Юнит1190, позиция(-7, -21), направление(-28, -74)
Юнит1191, позиция(-67, -64), направление(-95, -18)
Юнит1192, позиция(-62, -68), направление(-13, -95)
Юнит1193, позиция(-1, -82), направление(-36, -35)
Юнит1194, позиция(-62, -4), направление(-92, -68)
Юнит1195, позиция(-41, -55), направление(-62, -22)
Юнит1196, позиция(-31, -38), направление(-56, -31)
Юнит1197, позиция(-42, -33), направление(-82, -51)
Юнит1198, позиция(-10, -97), направление(-39, -57)
Юнит1199, позиция(-96, -97), направление(-74, -14)
Юнит1200, позиция(-53, -77), направление(-32, -100)
Юнит1201, позиция(-35, -70), направление(-34, -4)
Юнит1202, позиция(-27, -83), направление(-100, -48)
Юнит1203, позиция(-21, -3), направление(-32, -14)
Юнит1204, позиция(-42, -40), направление(-72, -76)
Юнит1205, позиция(-66, -88), направление(-33, -75)
Юнит1206, позиция(-30, -38), направление(-31, -48)
Юнит1207, позиция(-89, -10), направление(-65, -89)
Юнит1208, позиция(-55, -40), направление(-50, -36)
Юнит1209, позиция(-83, -13), направление(-46, -33)
Юнит1210, позиция(-27, -12), направление(-58, -35)
Юнит1211, позиция(-12, -63), направление(-21, -85)
Юнит1212, позиция(-91, -70), направление(-14, -31)
Юнит1213, позиция(-19, -81), направление(-79, -60)
Юнит1214, позиция(-46, -89), направление(-80, -74)
Юнит1215, позиция(-1, -43), направление(-16, -7)
Юнит1216, позиция(-43, -50), направление(-71, -64)
Юнит1217, позиция(-51, -66), направление(-35, -95)
Юнит1218, позиция(-81, -30), направление(-8, -6)
Юнит1219, позиция(-83, -47), направление(-87, -83)
Юнит1220, позиция(-47, -95), направление(-40, -23)
Юнит1221, позиция(-46, -24), направление(-38, -9)
Юнит1222, позиция(-50, -84), направление(-66, -28)
Юнит1223, позиция(-53, -48), направление(-55, -7)
Юнит1224, позиция(-41, -56), направление(-39, -79)
Юнит1225, позиция(-82, -61), направление(-15, -34)
Юнит1226, позиция(-50, -46), направление(-32, -93)
Юнит1227, позиция(-65, -80), направление(-1, -68)
Юнит1228, позиция(-18, -84), направление(-8, -2)
Юнит1229, позиция(-42, -41), направление(-84, -71)
Юнит1230, позиция(-43, -65), направление(-1, -17)
Юнит1231, позиция(-20, -58), направление(-29, -30)
Юнит1232, позиция(-14, -5), направление(-94, -23)
Юнит1233, позиция(-65, -82), направление(-48, -97)
Юнит1234, позиция(-40, -22), направление(-72, -15)
Юнит1235, позиция(-15, -36), направление(-51, -99)
Юнит1236, позиция(-59, -63), направление(-43, -74)
Юнит1237, позиция(-67, -4), направление(-7, -62)
Юнит1238, позиция(-65, -27), направление(-32, -7)
Юнит1239, позиция(-39, -19), направление(-4, -91)
Юнит1240, позиция(-1, -77), направление(-16, -61)
Юнит1241, позиция(-94, -58), направление(-51, -69)
Юнит1242, позиция(-31, -60), направление(-13, -50)
Юнит1243, позиция(-17, -33), направление(-12, -77)
Юнит1244, позиция(-62, -94), направление(-42, -100)
Юнит1245, позиция(-42, -34), направление(-80, -37)
Юнит1246, позиция(-2, -71), направление(-77, -15)
Юнит1247, позиция(-4, -25), направление(-30, -44)
Юнит1248, позиция(-54, -81), направление(-12, -17)
Юнит1249, позиция(-81, -31), направление(-25, -10)
Юнит1250, позиция(-46, -55), направление(-3, -59)
Юнит1251, позиция(-9, -6), направление(-42, -42)
Юнит1252, позиция(-68, -100), направление(-63, -59)
Юнит1253, позиция(-42, -62), направление(-64, -25)
Юнит1254, позиция(-16, -87), направление(-15, -20)
Юнит1255, позиция(-74, -15), направление(-73, -47)
Юнит1256, позиция(-30, -19), направление(-64, -30)
Юнит1257, позиция(-1, -23), направление(-52, -51)
Юнит1258, позиция(-49, -63), направление(-27, -65)
Юнит1259, позиция(-29, -67), направление(-83, -69)
Юнит1260, позиция(-56, -69), направление(-71, -24)
Юнит1261, позиция(-72, -100), направление(-33, -58)
Юнит1262, позиция(-43, -1), направление(-66, -84)
Юнит1263, позиция(-59, -77), направление(-19, -60)
Юнит1264, позиция(-1, -61), направление(-51, -69)
Юнит1265, позиция(-55, -37), направление(-1, -25)
Юнит1266, позиция(-17, -76), направление(-99, -74)
Юнит1267, позиция(-5, -76), направление(-65, -11)
Юнит1268, позиция(-83, -17), направление(-30, -55)
Юнит1269, позиция(-27, -76), направление(-48, -8)
Юнит1270, позиция(-30, -32), направление(-45, -60)
Юнит1271, позиция(-35, -44), направление(-70, -57)
Юнит1272, позиция(-42, -42), направление(-20, -86)
Юнит1273, позиция(-33, -89), направление(-92, -76)
Юнит1274, позиция(-1, -10), направление(-72, -83)
Юнит1275, позиция(-88, -10), направление(-30, -20)
Юнит1276, позиция(-16, -25), направление(-36, -100)
Юнит1277, позиция(-32, -94), направление(-89, -18)
Юнит1278, позиция(-34, -64), направление(-74, -56)
Юнит1279, позиция(-35, -62), направление(-12, -8)
Юнит1280, позиция(-41, -54), направление(-53, -88)
Юнит1281, позиция(-90, -44), направление(-29, -48)
Юнит1282, позиция(-30, -50), направление(-34, -43)
Юнит1283, позиция(-26, -52), направление(-75, -55)
Юнит1284, позиция(-64, -71), направление(-57, -26)
Юнит1285, позиция(-66, -42), направление(-84, -37)
Юнит1286, позиция(-85, -45), направление(-39, -99)
Юнит1287, позиция(-18, -61), направление(-18, -26)
Юнит1288, позиция(-63, -25), направление(-100, -76)
Юнит1289, позиция(-36, -76), направление(-100, -24)
Юнит1290, позиция(-71, -75), направление(-5, -63)
Юнит1291, позиция(-56, -6), направление(-12, -49)
Юнит1292, позиция(-10, -29), направление(-25, -94)
Юнит1293, позиция(-5, -21), направление(-81, -16)
Юнит1294, позиция(-26, -55), направление(-93, -42)
Юнит1295, позиция(-68, -80), направление(-44, -62)
Юнит1296, позиция(-47, -43), направление(-78, -34)
Юнит1297, позиция(-75, -11), направление(-45, -29)
Юнит1298, позиция(-73, -61), направление(-72, -71)
Юнит1299, позиция(-46, -52), направление(-10, -6)
Юнит1300, позиция(-82, -70), направление(-8, -83)
Юнит1301, позиция(-18, -10), направление(-44, -52)
Юнит1302, позиция(-7, -99), направление(-61, -57)
Юнит1303, позиция(-67, -7), направление(-31, -73)
Юнит1304, позиция(-74, -65), направление(-8, -69)
Юнит1305, позиция(-39, -84), направление(-20, -58)
Юнит1306, позиция(-55, -80), направление(-93, -83)
Юнит1307, позиция(-18, -18), направление(-79, -34)
Юнит1308, позиция(-85, -30), направление(-9, -94)
Юнит1309, позиция(-29, -37), направление(-57, -5)
Юнит1310, позиция(-88, -83), направление(-65, -8)
Юнит1311, позиция(-48, -79), направление(-33, -19)
Юнит1312, позиция(-71, -70), направление(-72, -78)
Юнит1313, позиция(-49, -47), направление(-1, -76)
Юнит1314, позиция(-17, -36), направление(-59, -6)
Юнит1315, позиция(-23, -12), направление(-56, -80)
Юнит1316, позиция(-98, -42), направление(-98, -87)
Юнит1317, позиция(-25, -42), направление(-51, -47)
Юнит1318, позиция(-5, -77), направление(-62, -10)
Юнит1319, позиция(-77, -42), направление(-95, -99)
Юнит1320, позиция(-70, -74), направление(-59, -13)
Юнит1321, позиция(-57, -65), направление(-80, -91)
Юнит1322, позиция(-100, -98), направление(-26, -69)
Юнит1323, позиция(-70, -91), направление(-25, -29)
Юнит1324, позиция(-10, -64), направление(-78, -6)
Юнит1325, позиция(-18, -46), направление(-48, -85)
Юнит1326, позиция(-40, -45), направление(-12, -67)
Юнит1327, позиция(-41, -58), направление(-77, -55)
Юнит1328, позиция(-16, -53), направление(-57, -13)
Юнит1329, позиция(-2, -12), направление(-32, -11)
Юнит1330, позиция(-87, -93), направление(-21, -20)
Юнит1331, позиция(-29, -54), направление(-53, -40)
Юнит1332, позиция(-52, -58), направление(-56, -18)
Юнит1333, позиция(-12, -51), направление(-47, -64)
Юнит1334, позиция(-10, -49), направление(-75, -77)
Юнит1335, позиция(-25, -38), направление(-54, -61)
Юнит1336, позиция(-97, -15), направление(-22, -76)
Юнит1337, позиция(-52, -50), направление(-23, -19)
Юнит1338, позиция(-71, -84), направление(-6, -30)
Юнит1339, позиция(-28, -85), направление(-62, -74)
Юнит1340, позиция(-33, -79), направление(-38, -48)
Юнит1341, позиция(-41, -71), направление(-35, -72)
Юнит1342, позиция(-81, -14), направление(-11, -18)
Юнит1343, позиция(-68, -34), направление(-60, -65)
Юнит1344, позиция(-39, -97), направление(-78, -15)
Юнит1345, позиция(-68, -50), направление(-59, -4)
Юнит1346, позиция(-87, -30), направление(-39, -28)
Юнит1347, позиция(-90, -80), направление(-55, -35)
Юнит1348, позиция(-4, -79), направление(-30, -72)
Юнит1349, позиция(-90, -1), направление(-86, -96)
Юнит1350, позиция(-29, -65), направление(-48, -31)
Юнит1351, позиция(-39, -18), направление(-70, -56)
Юнит1352, позиция(-17, -34), направление(-49, -5)
Юнит1353, позиция(-5, -28), направление(-42, -90)
Юнит1354, позиция(-16, -48), направление(-86, -94)
Юнит1355, позиция(-59, -79), направление(-88, -95)
Юнит1356, позиция(-89, -75), направление(-10, -25)
Юнит1357, позиция(-13, -17), направление(-18, -33)
Юнит1358, позиция(-32, -21), направление(-50, -7)
Юнит1359, позиция(-65, -71), направление(-16, -26)
Юнит1360, позиция(-8, -89), направление(-95, -40)
Юнит1361, позиция(-40, -84), направление(-50, -76)
Юнит1362, позиция(-77, -91), направление(-41, -99)
Юнит1363, позиция(-44, -75), направление(-100, -33)
Юнит1364, позиция(-93, -45), направление(-52, -60)
Юнит1365, позиция(-18, -40), направление(-9, -51)
Юнит1366, позиция(-21, -30), направление(-81, -64)
Юнит1367, позиция(-99, -91), направление(-81, -75)
Юнит1368, позиция(-75, -93), направление(-76, -69)
Юнит1369, позиция(-12, -31), направление(-17, -99)
Юнит1370, позиция(-66, -76), направление(-37, -36)
Юнит1371, позиция(-76, -3), направление(-49, -30)
Юнит1372, позиция(-60, -35), направление(-33, -89)
Юнит1373, позиция(-39, -72), направление(-45, -21)
Юнит1374, позиция(-61, -40), направление(-73, -68)
Юнит1375, позиция(-52, -52), направление(-63, -34)
Юнит1376, позиция(-79, -35), направление(-52, -96)
Юнит1377, позиция(-86, -59), направление(-25, -67)
Юнит1378, позиция(-24, -46), направление(-38, -53)
Юнит1379, позиция(-16, -79), направление(-42, -46)
Юнит1380, позиция(-44, -84), направление(-34, -12)
Юнит1381, позиция(-71, -63), направление(-71, -20)
Юнит1382, позиция(-99, -96), направление(-57, -11)
Юнит1383, позиция(-64, -13), направление(-80, -16)
Юнит1384, позиция(-34, -72), направление(-18, -48)
Юнит1385, позиция(-21, -42), направление(-7, -28)
Юнит1386, позиция(-3, -77), направление(-13, -17)
Юнит1387, позиция(-47, -99), направление(-6, -4)
Юнит1388, позиция(-80, -28), направление(-97, -80)
Юнит1389, позиция(-67, -76), направление(-47, -68)
Юнит1390, позиция(-20, -68), направление(-35, -43)
Юнит1391, позиция(-32, -10), направление(-34, -33)
Юнит1392, позиция(-56, -21), направление(-72, -74)
Юнит1393, позиция(-97, -67), направление(-51, -97)
Юнит1394, позиция(-90, -73), направление(-60, -90)
Юнит1395, позиция(-13, -7), направление(-18, -73)
Юнит1396, позиция(-1, -35), направление(-39, -37)
Юнит1397, позиция(-42, -19), направление(-82, -49)
Юнит1398, позиция(-22, -62), направление(-42, -97)
Юнит1399, позиция(-79, -28), направление(-43, -36)
Юнит1400, позиция(-40, -33), направление(-44, -78)
Юнит1401, позиция(-59, -66), направление(-57, -2)
Юнит1402, позиция(-89, -38), направление(-48, -81)
Юнит1403, позиция(-19, -95), направление(-7, -89)
Юнит1404, позиция(-29, -2), направление(-40, -49)
Юнит1405, позиция(-65, -16), направление(-6, -58)
Юнит1406, позиция(-77, -45), направление(-45, -100)
Юнит1407, позиция(-90, -61), направление(-12, -50)
Юнит1408, позиция(-90, -52), направление(-68, -83)
Юнит1409, позиция(-11, -52), направление(-81, -5)
Юнит1410, позиция(-77, -5), направление(-49, -29)
Юнит1411, позиция(-93, -100), направление(-51, -63)
Юнит1412, позиция(-88, -23), направление(-16, -66)
Юнит1413, позиция(-38, -4), направление(-96, -59)
Юнит1414, позиция(-68, -49), направление(-49, -63)
Юнит1415, позиция(-72, -55), направление(-62, -35)
Юнит1416, позиция(-55, -22), направление(-74, -6)
Юнит1417, позиция(-43, -51), направление(-95, -72)
Юнит1418, позиция(-73, -1), направление(-99, -88)
Юнит1419, позиция(-58, -5), направление(-47, -8)
Юнит1420, позиция(-45, -24), направление(-51, -33)
Юнит1421, позиция(-85, -97), направление(-52, -58)
Юнит1422, позиция(-51, -35), направление(-27, -53)
Юнит1423, позиция(-30, -69), направление(-31, -63)
Юнит1424, позиция(-22, -48), направление(-32, -47)
Юнит1425, позиция(-14, -5), направление(-19, -44)
Юнит1426, позиция(-41, -22), направление(-69, -71)
Юнит1427, позиция(-62, -42), направление(-11, -48)
Юнит1428, позиция(-44, -92), направление(-28, -46)
Юнит1429, позиция(-89, -97), направление(-53, -29)
Юнит1430, позиция(-95, -93), направление(-81, -26)
Юнит1431, позиция(-55, -39), направление(-12, -1)
Юнит1432, позиция(-24, -68), направление(-8, -65)
Юнит1433, позиция(-1, -33), направление(-97, -33)
Юнит1434, позиция(-86, -88), направление(-33, -46)
